"Permanent & long-term migration by EVERY country of residence and citizenship (Monthly)","","","",""
"","","","Arrivals","Departures"
" "," ","1986M11",0,0
" "," ","1986M12",0,0
" "," ","1987M01",1,0
" "," ","1987M02",1,0
" "," ","1987M03",1,0
" "," ","1987M04",1,0
" "," ","1987M05",0,0
" "," ","1987M06",3,0
" "," ","1987M07",2,1
" "," ","1987M08",4,1
" "," ","1987M09",0,1
" "," ","1987M10",1,1
" "," ","1987M11",1,0
" "," ","1987M12",0,0
" "," ","1988M01",4,0
" "," ","1988M02",0,0
" "," ","1988M03",1,0
" "," ","1988M04",0,0
" "," ","1988M05",1,0
" "," ","1988M06",0,0
" "," ","1988M07",0,2
" "," ","1988M08",0,0
" "," ","1988M09",1,0
" "," ","1988M10",2,0
" "," ","1988M11",1,0
" "," ","1988M12",0,0
" "," ","1989M01",6,0
" "," ","1989M02",1,5
" "," ","1989M03",1,1
" "," ","1989M04",0,0
" "," ","1989M05",0,1
" ","Niue","1984M01",20,23
" "," ","1984M02",38,5
" "," ","1984M03",7,10
" "," ","1984M04",10,6
" "," ","1984M05",8,10
" "," ","1984M06",3,3
" "," ","1984M07",9,3
" "," ","1984M08",2,2
" "," ","1984M09",11,10
" "," ","1984M10",6,1
" "," ","1984M11",11,13
" "," ","1984M12",16,30
" "," ","1985M01",33,24
" "," ","1985M02",9,5
" "," ","1985M03",12,7
" "," ","1985M04",4,7
" "," ","1985M05",18,4
" "," ","1985M06",21,7
" "," ","1985M07",1,11
" "," ","1985M08",13,11
" "," ","1985M09",2,4
" "," ","1985M10",4,4
" "," ","1985M11",7,18
" "," ","1985M12",22,7
" "," ","1986M01",24,30
" "," ","1986M02",20,7
" "," ","1986M03",8,0
" "," ","1986M04",18,12
" "," ","1986M05",32,2
" "," ","1986M06",19,6
" "," ","1986M07",18,6
" "," ","1986M08",2,11
" "," ","1986M09",12,4
" "," ","1986M10",9,6
" "," ","1986M11",7,4
" "," ","1986M12",32,11
" "," ","1987M01",24,42
" "," ","1987M02",21,9
" "," ","1987M03",16,5
" "," ","1987M04",11,8
" "," ","1987M05",11,7
" "," ","1987M06",11,8
" "," ","1987M07",8,3
" "," ","1987M08",10,7
" "," ","1987M09",6,2
" "," ","1987M10",19,16
" "," ","1987M11",18,11
" "," ","1987M12",25,4
" "," ","1988M01",27,22
" "," ","1988M02",24,11
" "," ","1988M03",13,2
" "," ","1988M04",12,8
" "," ","1988M05",13,6
" "," ","1988M06",5,8
" "," ","1988M07",5,5
" "," ","1988M08",3,0
" "," ","1988M09",5,5
" "," ","1988M10",2,0
" "," ","1988M11",13,9
" "," ","1988M12",37,3
" "," ","1989M01",5,16
" "," ","1989M02",16,8
" "," ","1989M03",1,0
" "," ","1989M04",13,13
" "," ","1989M05",2,0
" ","New Zealand","1984M01",128,73
" "," ","1984M02",98,100
" "," ","1984M03",75,136
" "," ","1984M04",61,149
" "," ","1984M05",122,161
" "," ","1984M06",105,145
" "," ","1984M07",74,79
" "," ","1984M08",90,70
" "," ","1984M09",118,57
" "," ","1984M10",125,36
" "," ","1984M11",112,36
" "," ","1984M12",187,110
" "," ","1985M01",194,100
" "," ","1985M02",124,144
" "," ","1985M03",71,168
" "," ","1985M04",75,154
" "," ","1985M05",111,154
" "," ","1985M06",35,123
" "," ","1985M07",13,99
" "," ","1985M08",19,105
" "," ","1985M09",113,25
" "," ","1985M10",101,70
" "," ","1985M11",121,104
" "," ","1985M12",190,71
" "," ","1986M01",201,144
" "," ","1986M02",116,100
" "," ","1986M03",72,199
" "," ","1986M04",95,181
" "," ","1986M05",145,171
" "," ","1986M06",120,119
" "," ","1986M07",103,59
" "," ","1986M08",141,104
" "," ","1986M09",147,112
" "," ","1986M10",7,77
" "," ","1986M11",10,111
" "," ","1986M12",35,72
" "," ","1987M01",38,106
" "," ","1987M02",35,18
" "," ","1987M03",4,108
" "," ","1987M04",2,181
" "," ","1987M05",9,120
" "," ","1987M06",3,121
" "," ","1987M07",15,60
" "," ","1987M08",12,76
" "," ","1987M09",7,103
" "," ","1987M10",8,75
" "," ","1987M11",134,169
" "," ","1987M12",198,126
" "," ","1988M01",188,156
" "," ","1988M02",100,172
" "," ","1988M03",78,93
" "," ","1988M04",95,0
" "," ","1988M05",105,7
" "," ","1988M06",89,140
" "," ","1988M07",95,38
" "," ","1988M08",122,135
" "," ","1988M09",96,125
" "," ","1988M10",124,146
" "," ","1988M11",142,102
" "," ","1988M12",185,217
" "," ","1989M01",225,181
" "," ","1989M02",130,124
" "," ","1989M03",62,105
" "," ","1989M04",50,140
" "," ","1989M05",42,158
" ","French Polynesia","1984M01",0,5
" "," ","1984M02",0,0
" "," ","1984M03",0,7
" "," ","1984M04",2,2
" "," ","1984M05",1,2
" "," ","1984M06",3,0
" "," ","1984M07",0,1
" "," ","1984M08",0,0
" "," ","1984M09",1,4
" "," ","1984M10",0,0
" "," ","1984M11",2,0
" "," ","1984M12",2,0
" "," ","1985M01",1,6
" "," ","1985M02",1,0
" "," ","1985M03",0,5
" "," ","1985M04",2,0
" "," ","1985M05",1,4
" "," ","1985M06",0,1
" "," ","1985M07",0,1
" "," ","1985M08",0,0
" "," ","1985M09",5,1
" "," ","1985M10",3,0
" "," ","1985M11",3,6
" "," ","1985M12",2,5
" "," ","1986M01",0,0
" "," ","1986M02",2,2
" "," ","1986M03",0,6
" "," ","1986M04",2,0
" "," ","1986M05",4,9
" "," ","1986M06",0,0
" "," ","1986M07",2,2
" "," ","1986M08",1,1
" "," ","1986M09",0,2
" "," ","1986M10",1,0
" "," ","1986M11",2,1
" "," ","1986M12",5,8
" "," ","1987M01",5,3
" "," ","1987M02",1,0
" "," ","1987M03",0,1
" "," ","1987M04",1,3
" "," ","1987M05",2,3
" "," ","1987M06",3,3
" "," ","1987M07",4,0
" "," ","1987M08",3,0
" "," ","1987M09",4,3
" "," ","1987M10",5,0
" "," ","1987M11",3,0
" "," ","1987M12",0,0
" "," ","1988M01",7,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",1,9
" "," ","1988M05",2,0
" "," ","1988M06",1,0
" "," ","1988M07",0,8
" "," ","1988M08",0,1
" "," ","1988M09",1,2
" "," ","1988M10",1,1
" "," ","1988M11",0,0
" "," ","1988M12",2,8
" "," ","1989M01",4,2
" "," ","1989M02",2,0
" "," ","1989M03",1,0
" "," ","1989M04",0,3
" "," ","1989M05",1,1
" ","Papua New Guinea","1984M01",107,52
" "," ","1984M02",53,63
" "," ","1984M03",44,56
" "," ","1984M04",51,59
" "," ","1984M05",60,59
" "," ","1984M06",50,45
" "," ","1984M07",60,46
" "," ","1984M08",24,39
" "," ","1984M09",59,68
" "," ","1984M10",40,45
" "," ","1984M11",38,58
" "," ","1984M12",190,65
" "," ","1985M01",121,145
" "," ","1985M02",40,75
" "," ","1985M03",36,72
" "," ","1985M04",38,44
" "," ","1985M05",40,86
" "," ","1985M06",38,59
" "," ","1985M07",32,38
" "," ","1985M08",45,56
" "," ","1985M09",54,27
" "," ","1985M10",32,42
" "," ","1985M11",37,40
" "," ","1985M12",126,58
" "," ","1986M01",102,51
" "," ","1986M02",52,66
" "," ","1986M03",34,46
" "," ","1986M04",13,27
" "," ","1986M05",26,41
" "," ","1986M06",20,30
" "," ","1986M07",56,52
" "," ","1986M08",30,37
" "," ","1986M09",20,41
" "," ","1986M10",23,15
" "," ","1986M11",45,30
" "," ","1986M12",131,38
" "," ","1987M01",100,85
" "," ","1987M02",69,33
" "," ","1987M03",46,26
" "," ","1987M04",31,39
" "," ","1987M05",33,49
" "," ","1987M06",25,27
" "," ","1987M07",21,31
" "," ","1987M08",36,26
" "," ","1987M09",25,27
" "," ","1987M10",23,38
" "," ","1987M11",42,21
" "," ","1987M12",114,34
" "," ","1988M01",79,56
" "," ","1988M02",43,41
" "," ","1988M03",27,27
" "," ","1988M04",26,15
" "," ","1988M05",27,30
" "," ","1988M06",31,32
" "," ","1988M07",30,38
" "," ","1988M08",20,37
" "," ","1988M09",7,29
" "," ","1988M10",11,37
" "," ","1988M11",24,22
" "," ","1988M12",106,45
" "," ","1989M01",53,91
" "," ","1989M02",48,38
" "," ","1989M03",20,65
" "," ","1989M04",24,58
" "," ","1989M05",20,44
" ","Pitcairn","1984M01",5,0
" "," ","1984M02",0,0
" "," ","1984M03",0,11
" "," ","1984M04",0,0
" "," ","1984M05",0,0
" "," ","1984M06",0,1
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,1
" "," ","1985M01",0,0
" "," ","1985M02",0,0
" "," ","1985M03",5,0
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",0,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,0
" "," ","1986M04",1,0
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",1,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",0,3
" "," ","1987M01",6,0
" "," ","1987M02",0,0
" "," ","1987M03",0,0
" "," ","1987M04",0,2
" "," ","1987M05",0,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",0,0
" "," ","1987M09",0,0
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",1,0
" "," ","1988M01",0,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",2,0
" "," ","1988M05",1,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,0
" "," ","1988M09",0,0
" "," ","1988M10",2,0
" "," ","1988M11",0,0
" "," ","1988M12",0,0
" "," ","1989M01",1,0
" "," ","1989M02",0,3
" "," ","1989M03",0,0
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Palau","1984M01",0,0
" "," ","1984M02",0,0
" "," ","1984M03",0,0
" "," ","1984M04",0,0
" "," ","1984M05",0,0
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",0,0
" "," ","1985M02",0,0
" "," ","1985M03",0,0
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",0,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,0
" "," ","1986M04",0,0
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",0,0
" "," ","1987M01",0,0
" "," ","1987M02",0,0
" "," ","1987M03",0,0
" "," ","1987M04",0,0
" "," ","1987M05",0,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",0,0
" "," ","1987M09",0,0
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",0,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",0,0
" "," ","1988M05",0,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,3
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",2,0
" "," ","1988M12",0,0
" "," ","1989M01",0,0
" "," ","1989M02",0,0
" "," ","1989M03",0,0
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Solomon Islands","1984M01",9,18
" "," ","1984M02",15,11
" "," ","1984M03",5,5
" "," ","1984M04",1,0
" "," ","1984M05",3,5
" "," ","1984M06",6,2
" "," ","1984M07",1,2
" "," ","1984M08",0,4
" "," ","1984M09",3,2
" "," ","1984M10",8,1
" "," ","1984M11",4,2
" "," ","1984M12",23,6
" "," ","1985M01",13,15
" "," ","1985M02",18,8
" "," ","1985M03",11,10
" "," ","1985M04",3,5
" "," ","1985M05",6,2
" "," ","1985M06",3,1
" "," ","1985M07",3,4
" "," ","1985M08",4,2
" "," ","1985M09",6,1
" "," ","1985M10",2,1
" "," ","1985M11",7,13
" "," ","1985M12",15,10
" "," ","1986M01",17,22
" "," ","1986M02",15,3
" "," ","1986M03",2,7
" "," ","1986M04",1,11
" "," ","1986M05",4,9
" "," ","1986M06",0,16
" "," ","1986M07",2,13
" "," ","1986M08",8,9
" "," ","1986M09",7,1
" "," ","1986M10",4,7
" "," ","1986M11",3,4
" "," ","1986M12",5,12
" "," ","1987M01",20,26
" "," ","1987M02",41,3
" "," ","1987M03",4,7
" "," ","1987M04",7,15
" "," ","1987M05",2,5
" "," ","1987M06",2,8
" "," ","1987M07",1,2
" "," ","1987M08",3,1
" "," ","1987M09",3,4
" "," ","1987M10",0,9
" "," ","1987M11",6,1
" "," ","1987M12",6,1
" "," ","1988M01",23,21
" "," ","1988M02",2,7
" "," ","1988M03",1,1
" "," ","1988M04",1,8
" "," ","1988M05",5,5
" "," ","1988M06",2,5
" "," ","1988M07",2,12
" "," ","1988M08",2,7
" "," ","1988M09",0,2
" "," ","1988M10",0,0
" "," ","1988M11",3,12
" "," ","1988M12",27,11
" "," ","1989M01",26,13
" "," ","1989M02",17,2
" "," ","1989M03",0,6
" "," ","1989M04",1,20
" "," ","1989M05",1,5
" ","French Southern Territories","1984M01",0,0
" "," ","1984M02",0,0
" "," ","1984M03",0,0
" "," ","1984M04",0,0
" "," ","1984M05",0,0
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",0,0
" "," ","1985M02",0,0
" "," ","1985M03",0,0
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",0,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,0
" "," ","1986M04",0,0
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",0,0
" "," ","1987M01",0,0
" "," ","1987M02",0,0
" "," ","1987M03",0,0
" "," ","1987M04",0,0
" "," ","1987M05",0,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",0,0
" "," ","1987M09",0,0
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",0,0
" "," ","1988M02",7,0
" "," ","1988M03",0,0
" "," ","1988M04",0,0
" "," ","1988M05",0,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,0
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",0,0
" "," ","1988M12",0,0
" "," ","1989M01",0,0
" "," ","1989M02",0,0
" "," ","1989M03",0,0
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Tokelau","1984M01",0,1
" "," ","1984M02",1,5
" "," ","1984M03",3,7
" "," ","1984M04",0,1
" "," ","1984M05",1,7
" "," ","1984M06",0,4
" "," ","1984M07",0,12
" "," ","1984M08",1,0
" "," ","1984M09",0,1
" "," ","1984M10",2,2
" "," ","1984M11",1,7
" "," ","1984M12",6,4
" "," ","1985M01",3,4
" "," ","1985M02",0,3
" "," ","1985M03",0,0
" "," ","1985M04",5,2
" "," ","1985M05",0,2
" "," ","1985M06",3,2
" "," ","1985M07",6,0
" "," ","1985M08",0,5
" "," ","1985M09",4,1
" "," ","1985M10",0,3
" "," ","1985M11",1,0
" "," ","1985M12",0,3
" "," ","1986M01",4,1
" "," ","1986M02",2,0
" "," ","1986M03",2,2
" "," ","1986M04",2,5
" "," ","1986M05",0,3
" "," ","1986M06",2,4
" "," ","1986M07",0,0
" "," ","1986M08",3,2
" "," ","1986M09",2,11
" "," ","1986M10",3,3
" "," ","1986M11",10,8
" "," ","1986M12",0,3
" "," ","1987M01",1,2
" "," ","1987M02",12,2
" "," ","1987M03",1,1
" "," ","1987M04",9,9
" "," ","1987M05",0,5
" "," ","1987M06",5,1
" "," ","1987M07",3,5
" "," ","1987M08",1,4
" "," ","1987M09",6,0
" "," ","1987M10",2,1
" "," ","1987M11",2,30
" "," ","1987M12",12,4
" "," ","1988M01",4,8
" "," ","1988M02",4,0
" "," ","1988M03",1,0
" "," ","1988M04",8,1
" "," ","1988M05",8,0
" "," ","1988M06",3,1
" "," ","1988M07",4,3
" "," ","1988M08",4,6
" "," ","1988M09",5,2
" "," ","1988M10",9,5
" "," ","1988M11",1,2
" "," ","1988M12",6,2
" "," ","1989M01",1,0
" "," ","1989M02",2,0
" "," ","1989M03",0,0
" "," ","1989M04",29,2
" "," ","1989M05",4,0
" ","Tonga","1984M01",70,31
" "," ","1984M02",63,18
" "," ","1984M03",46,31
" "," ","1984M04",21,14
" "," ","1984M05",43,34
" "," ","1984M06",20,20
" "," ","1984M07",17,18
" "," ","1984M08",25,20
" "," ","1984M09",33,23
" "," ","1984M10",11,18
" "," ","1984M11",18,25
" "," ","1984M12",41,27
" "," ","1985M01",64,34
" "," ","1985M02",61,39
" "," ","1985M03",26,14
" "," ","1985M04",17,25
" "," ","1985M05",22,10
" "," ","1985M06",16,17
" "," ","1985M07",19,18
" "," ","1985M08",9,23
" "," ","1985M09",24,13
" "," ","1985M10",5,18
" "," ","1985M11",18,30
" "," ","1985M12",17,46
" "," ","1986M01",38,56
" "," ","1986M02",87,28
" "," ","1986M03",31,23
" "," ","1986M04",5,25
" "," ","1986M05",11,15
" "," ","1986M06",14,32
" "," ","1986M07",11,37
" "," ","1986M08",13,28
" "," ","1986M09",10,13
" "," ","1986M10",25,10
" "," ","1986M11",29,15
" "," ","1986M12",41,27
" "," ","1987M01",123,35
" "," ","1987M02",94,20
" "," ","1987M03",16,13
" "," ","1987M04",11,15
" "," ","1987M05",31,26
" "," ","1987M06",19,14
" "," ","1987M07",15,10
" "," ","1987M08",21,11
" "," ","1987M09",11,16
" "," ","1987M10",14,17
" "," ","1987M11",15,25
" "," ","1987M12",41,49
" "," ","1988M01",84,50
" "," ","1988M02",80,26
" "," ","1988M03",29,41
" "," ","1988M04",27,42
" "," ","1988M05",14,25
" "," ","1988M06",9,18
" "," ","1988M07",15,13
" "," ","1988M08",15,17
" "," ","1988M09",28,14
" "," ","1988M10",32,21
" "," ","1988M11",21,27
" "," ","1988M12",35,64
" "," ","1989M01",70,32
" "," ","1989M02",52,16
" "," ","1989M03",25,12
" "," ","1989M04",13,29
" "," ","1989M05",20,43
" ","Tuvalu","1984M01",1,0
" "," ","1984M02",3,1
" "," ","1984M03",2,0
" "," ","1984M04",0,0
" "," ","1984M05",0,9
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",2,3
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",1,0
" "," ","1985M02",5,0
" "," ","1985M03",0,1
" "," ","1985M04",1,3
" "," ","1985M05",0,0
" "," ","1985M06",3,0
" "," ","1985M07",0,0
" "," ","1985M08",6,0
" "," ","1985M09",0,0
" "," ","1985M10",0,1
" "," ","1985M11",0,0
" "," ","1985M12",4,0
" "," ","1986M01",0,2
" "," ","1986M02",6,1
" "," ","1986M03",0,2
" "," ","1986M04",4,4
" "," ","1986M05",1,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",2,0
" "," ","1986M09",1,0
" "," ","1986M10",2,0
" "," ","1986M11",0,0
" "," ","1986M12",6,3
" "," ","1987M01",0,0
" "," ","1987M02",4,2
" "," ","1987M03",1,2
" "," ","1987M04",4,2
" "," ","1987M05",3,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",0,0
" "," ","1987M09",0,1
" "," ","1987M10",0,2
" "," ","1987M11",2,0
" "," ","1987M12",0,2
" "," ","1988M01",3,2
" "," ","1988M02",9,2
" "," ","1988M03",1,2
" "," ","1988M04",0,4
" "," ","1988M05",0,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,0
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",2,1
" "," ","1988M12",2,1
" "," ","1989M01",7,2
" "," ","1989M02",3,0
" "," ","1989M03",1,3
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Vanuatu","1984M01",5,4
" "," ","1984M02",14,5
" "," ","1984M03",1,3
" "," ","1984M04",0,5
" "," ","1984M05",7,0
" "," ","1984M06",4,3
" "," ","1984M07",10,6
" "," ","1984M08",0,5
" "," ","1984M09",7,4
" "," ","1984M10",12,0
" "," ","1984M11",1,6
" "," ","1984M12",4,10
" "," ","1985M01",2,5
" "," ","1985M02",2,7
" "," ","1985M03",3,4
" "," ","1985M04",3,1
" "," ","1985M05",4,0
" "," ","1985M06",4,6
" "," ","1985M07",9,3
" "," ","1985M08",2,3
" "," ","1985M09",0,3
" "," ","1985M10",3,2
" "," ","1985M11",4,5
" "," ","1985M12",9,1
" "," ","1986M01",5,5
" "," ","1986M02",7,5
" "," ","1986M03",1,2
" "," ","1986M04",1,5
" "," ","1986M05",0,3
" "," ","1986M06",3,0
" "," ","1986M07",0,1
" "," ","1986M08",0,1
" "," ","1986M09",1,1
" "," ","1986M10",2,5
" "," ","1986M11",7,1
" "," ","1986M12",5,6
" "," ","1987M01",10,0
" "," ","1987M02",5,9
" "," ","1987M03",5,5
" "," ","1987M04",2,1
" "," ","1987M05",3,9
" "," ","1987M06",1,10
" "," ","1987M07",0,0
" "," ","1987M08",3,5
" "," ","1987M09",3,8
" "," ","1987M10",1,10
" "," ","1987M11",4,6
" "," ","1987M12",7,15
" "," ","1988M01",18,9
" "," ","1988M02",3,1
" "," ","1988M03",1,5
" "," ","1988M04",1,8
" "," ","1988M05",3,3
" "," ","1988M06",2,0
" "," ","1988M07",2,2
" "," ","1988M08",0,4
" "," ","1988M09",0,3
" "," ","1988M10",4,1
" "," ","1988M11",7,0
" "," ","1988M12",7,11
" "," ","1989M01",25,1
" "," ","1989M02",9,1
" "," ","1989M03",1,2
" "," ","1989M04",1,2
" "," ","1989M05",5,2
" ","Wallis and Futuna","1984M01",0,0
" "," ","1984M02",0,0
" "," ","1984M03",0,0
" "," ","1984M04",0,0
" "," ","1984M05",0,0
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",0,0
" "," ","1985M02",0,0
" "," ","1985M03",0,0
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",0,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,0
" "," ","1986M04",0,0
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",0,0
" "," ","1987M01",0,0
" "," ","1987M02",0,0
" "," ","1987M03",0,0
" "," ","1987M04",0,0
" "," ","1987M05",0,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",0,0
" "," ","1987M09",0,0
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",0,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",0,0
" "," ","1988M05",0,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,0
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",0,0
" "," ","1988M12",0,0
" "," ","1989M01",0,0
" "," ","1989M02",0,0
" "," ","1989M03",0,0
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Samoa","1984M01",234,54
" "," ","1984M02",161,37
" "," ","1984M03",93,59
" "," ","1984M04",108,37
" "," ","1984M05",89,60
" "," ","1984M06",125,44
" "," ","1984M07",113,70
" "," ","1984M08",110,36
" "," ","1984M09",126,37
" "," ","1984M10",111,54
" "," ","1984M11",120,36
" "," ","1984M12",163,110
" "," ","1985M01",183,71
" "," ","1985M02",125,59
" "," ","1985M03",141,44
" "," ","1985M04",114,55
" "," ","1985M05",110,46
" "," ","1985M06",142,53
" "," ","1985M07",84,45
" "," ","1985M08",90,44
" "," ","1985M09",203,66
" "," ","1985M10",157,38
" "," ","1985M11",102,74
" "," ","1985M12",122,103
" "," ","1986M01",143,102
" "," ","1986M02",109,42
" "," ","1986M03",82,50
" "," ","1986M04",69,34
" "," ","1986M05",142,48
" "," ","1986M06",169,37
" "," ","1986M07",178,46
" "," ","1986M08",160,56
" "," ","1986M09",133,54
" "," ","1986M10",122,43
" "," ","1986M11",133,45
" "," ","1986M12",223,94
" "," ","1987M01",192,74
" "," ","1987M02",146,54
" "," ","1987M03",85,41
" "," ","1987M04",98,42
" "," ","1987M05",220,55
" "," ","1987M06",154,66
" "," ","1987M07",257,69
" "," ","1987M08",163,45
" "," ","1987M09",151,47
" "," ","1987M10",137,49
" "," ","1987M11",79,43
" "," ","1987M12",158,104
" "," ","1988M01",225,81
" "," ","1988M02",95,128
" "," ","1988M03",85,108
" "," ","1988M04",85,65
" "," ","1988M05",153,48
" "," ","1988M06",186,62
" "," ","1988M07",290,38
" "," ","1988M08",190,44
" "," ","1988M09",120,57
" "," ","1988M10",144,70
" "," ","1988M11",106,40
" "," ","1988M12",159,223
" "," ","1989M01",233,91
" "," ","1989M02",109,74
" "," ","1989M03",82,97
" "," ","1989M04",56,71
" "," ","1989M05",71,60
" ","ASIA","1984M01",499,243
" "," ","1984M02",508,132
" "," ","1984M03",272,193
" "," ","1984M04",137,106
" "," ","1984M05",495,282
" "," ","1984M06",151,115
" "," ","1984M07",228,92
" "," ","1984M08",276,201
" "," ","1984M09",308,116
" "," ","1984M10",293,120
" "," ","1984M11",205,124
" "," ","1984M12",334,263
" "," ","1985M01",514,231
" "," ","1985M02",526,164
" "," ","1985M03",322,194
" "," ","1985M04",165,153
" "," ","1985M05",303,215
" "," ","1985M06",207,159
" "," ","1985M07",226,104
" "," ","1985M08",311,188
" "," ","1985M09",257,149
" "," ","1985M10",271,182
" "," ","1985M11",191,160
" "," ","1985M12",368,290
" "," ","1986M01",457,218
" "," ","1986M02",548,132
" "," ","1986M03",454,177
" "," ","1986M04",176,131
" "," ","1986M05",278,120
" "," ","1986M06",194,132
" "," ","1986M07",306,140
" "," ","1986M08",388,154
" "," ","1986M09",294,244
" "," ","1986M10",395,130
" "," ","1986M11",327,170
" "," ","1986M12",594,380
" "," ","1987M01",514,224
" "," ","1987M02",832,157
" "," ","1987M03",349,198
" "," ","1987M04",298,121
" "," ","1987M05",603,285
" "," ","1987M06",301,134
" "," ","1987M07",442,113
" "," ","1987M08",481,310
" "," ","1987M09",481,187
" "," ","1987M10",439,147
" "," ","1987M11",606,152
" "," ","1987M12",621,286
" "," ","1988M01",745,225
" "," ","1988M02",816,135
